Part Family,X,Y,Z,Material,4130,F22,Threading Type,JFE Lion,TenarisHydril Blue®,VAM TOP®,Coating Type,Phosphating,Xylan Coating,Ni Plating,Cu Plating,Carbide Coating,Weight (lbs),Length (inches),Diameter (inches),RM Cost/Lb,Alpha,Beta,Gamma,Price
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,381.89151,21,9,0.6214222859,2.5,1.2,1.05, $ 747.55 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1422.49536,44,12,0.8300750243,4.2,1.05,1.01," $ 5,259.30 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2112.19008,48,14,0.6214222859,2.5,1.13,1.02," $ 3,782.15 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,428.36508,53,6,0.8300750243,1.8,1.05,1.00, $ 672.04 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,24.24708,12,3,0.6214222859,1.8,1.2,1.10, $ 35.80 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,100.58048,28,4,0.6214222859,4.2,1.2,1.05, $ 330.77 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,143.46189,71,3,0.6214222859,4.2,1.13,1.02, $ 431.57 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1313.3835,26,15,0.6214222859,2.5,1.13,1.01," $ 2,328.73 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,140.31875,25,5,0.8300750243,4.2,1.2,1.10, $ 645.74 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,1228.51872,38,12,0.6214222859,2.5,1.05,1.00," $ 2,004.00 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,9.87844,11,2,0.6214222859,4.2,1.13,1.02, $ 29.72 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1200.23046,66,9,0.8300750243,1.8,1.2,1.05," $ 2,259.57 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,75.43536,21,4,0.6214222859,1.8,1.2,1.00, $ 101.25 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,13.4706,15,2,0.6214222859,1.8,1.05,1.10, $ 17.40 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,3678.37184,64,16,0.6214222859,1.8,1.05,1.05," $ 4,536.21 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1099.20096,34,12,0.6214222859,1.8,1.13,1.05," $ 1,458.83 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,549.60048,68,6,0.8300750243,1.8,1.2,1.00, $ 985.41 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,2643.82976,46,16,0.8300750243,2.5,1.13,1.10," $ 6,819.65 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,968.08712,22,14,0.6214222859,1.8,1.13,1.05," $ 1,284.82 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1002.21264,31,12,0.6214222859,4.2,1.2,1.00," $ 3,138.90 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,2640.2376,60,14,0.6214222859,4.2,1.2,1.05," $ 8,682.60 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,218.22372,12,9,0.8300750243,1.8,1.13,1.00, $ 368.44 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1228.51872,38,12,0.8300750243,4.2,1.05,1.05," $ 4,722.01 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,2020.59,40,15,0.6214222859,2.5,1.05,1.05," $ 3,460.86 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,230.12275,41,5,0.8300750243,2.5,1.13,1.05, $ 566.61 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,220.0198,20,7,0.8300750243,4.2,1.13,1.05, $ 910.11 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,161.6472,20,6,0.6214222859,2.5,1.05,1.10, $ 290.05 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,220.0198,20,7,0.8300750243,2.5,1.2,1.10, $ 602.69 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,747.16928,13,16,0.6214222859,4.2,1.05,1.01," $ 2,068.07 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,16.16472,8,3,0.8300750243,2.5,1.13,1.01, $ 38.28 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1874.43399,69,11,0.8300750243,1.8,1.2,1.05," $ 3,528.83 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,636.48585,35,9,0.8300750243,1.8,1.2,1.10," $ 1,255.31 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,948.55475,25,13,0.8300750243,1.8,1.2,1.10," $ 1,870.79 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,2980.37025,59,15,0.6214222859,1.8,1.2,1.02," $ 4,080.48 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,398.50525,71,5,0.8300750243,1.8,1.05,1.10, $ 687.71 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,2241.50784,39,16,0.8300750243,2.5,1.05,1.02," $ 4,981.81 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,201.16096,14,8,0.6214222859,1.8,1.2,1.05, $ 283.51 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,3637.062,72,15,0.8300750243,1.8,1.13,1.02," $ 6,263.53 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1358.2855,50,11,0.8300750243,1.8,1.05,1.02," $ 2,173.55 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1232.11088,28,14,0.8300750243,2.5,1.2,1.01," $ 3,098.92 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,404.118,18,10,0.8300750243,2.5,1.2,1.10," $ 1,106.98 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,638.05742,58,7,0.6214222859,4.2,1.05,1.02," $ 1,783.55 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,436.44744,24,9,0.8300750243,2.5,1.13,1.02," $ 1,043.92 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,55.67848,62,2,0.8300750243,4.2,1.2,1.01, $ 235.26 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,2356.45696,41,16,0.6214222859,2.5,1.05,1.05," $ 4,036.13 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,472.81806,26,9,0.6214222859,4.2,1.2,1.10," $ 1,628.94 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,418.26213,23,9,0.6214222859,1.8,1.2,1.00, $ 561.42 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,82.84419,41,3,0.8300750243,2.5,1.05,1.01, $ 182.32 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,17.9608,20,2,0.6214222859,4.2,1.2,1.01, $ 56.82 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1549.119,69,10,0.8300750243,2.5,1.05,1.02," $ 3,442.96 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,217.32568,8,11,0.8300750243,2.5,1.05,1.00, $ 473.54 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,517.27104,64,6,0.6214222859,1.8,1.2,1.10, $ 763.75 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,196.44625,35,5,0.6214222859,2.5,1.2,1.01, $ 369.89 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1584.14256,49,12,0.6214222859,2.5,1.05,1.10," $ 2,842.52 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,2816.25344,49,16,0.6214222859,2.5,1.2,1.02," $ 5,355.25 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,1252.09227,33,13,0.6214222859,4.2,1.05,1.00," $ 3,431.32 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,339.45912,42,6,0.6214222859,4.2,1.05,1.10," $ 1,023.31 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,113.15304,56,3,0.6214222859,1.8,1.2,1.02, $ 154.92 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,215.5296,15,8,0.8300750243,2.5,1.05,1.00, $ 469.63 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,57.47456,4,8,0.6214222859,2.5,1.05,1.00, $ 93.75 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,255.04336,71,4,0.6214222859,1.8,1.13,1.02, $ 328.82 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,3080.2772,70,14,0.6214222859,1.8,1.05,1.05," $ 3,798.64 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1629.9426,60,11,0.6214222859,2.5,1.13,1.10," $ 3,147.53 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1066.87152,33,12,0.8300750243,2.5,1.2,1.00," $ 2,656.75 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,476.85924,59,6,0.6214222859,1.8,1.2,1.00, $ 640.07 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,2068.18612,47,14,0.8300750243,1.8,1.05,1.00," $ 3,244.66 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,959.78025,19,15,0.8300750243,4.2,1.05,1.00," $ 3,513.40 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,61.06672,17,4,0.8300750243,2.5,1.2,1.01, $ 153.59 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,54.55593,27,3,0.6214222859,4.2,1.05,1.01, $ 151.00 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1218.41577,67,9,0.6214222859,4.2,1.2,1.00," $ 3,816.04 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,2988.67712,52,16,0.6214222859,2.5,1.13,1.01," $ 5,299.14 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,344.84736,24,8,0.6214222859,2.5,1.2,1.02, $ 655.75 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,3384.48825,67,15,0.8300750243,1.8,1.13,1.01," $ 5,771.42 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,682.95942,18,13,0.8300750243,4.2,1.05,1.02," $ 2,550.06 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,39.51376,11,4,0.6214222859,1.8,1.05,1.05, $ 48.73 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,303.0885,54,5,0.8300750243,1.8,1.2,1.10, $ 597.77 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,103.05009,51,3,0.8300750243,4.2,1.13,1.02, $ 414.09 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,105.07068,13,6,0.6214222859,2.5,1.13,1.00, $ 184.45 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,61.74025,11,5,0.8300750243,1.8,1.13,1.05, $ 109.45 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,345.52089,19,9,0.8300750243,1.8,1.2,1.10, $ 681.46 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,135.82855,5,11,0.8300750243,2.5,1.2,1.00, $ 338.24 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,624.81133,23,11,0.6214222859,2.5,1.13,1.00," $ 1,096.87 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2428.30016,64,13,0.8300750243,4.2,1.13,1.02," $ 9,757.70 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,449.02,20,10,0.8300750243,4.2,1.13,1.00," $ 1,768.93 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,876.48704,61,8,0.8300750243,1.8,1.2,1.01," $ 1,587.22 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,165.01485,15,7,0.8300750243,2.5,1.13,1.10, $ 425.65 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1113.79411,41,11,0.6214222859,1.8,1.2,1.00," $ 1,495.01 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,3036.27324,69,14,0.8300750243,4.2,1.2,1.10," $ 13,972.73 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,253.02277,23,7,0.6214222859,2.5,1.2,1.10, $ 518.87 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,347.54148,43,6,0.6214222859,4.2,1.13,1.10," $ 1,127.49 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,572.05148,52,7,0.6214222859,4.2,1.13,1.10," $ 1,855.85 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,400.07682,22,9,0.8300750243,4.2,1.2,1.05," $ 1,757.44 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,169.72956,21,6,0.6214222859,1.8,1.13,1.01, $ 216.68 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,211.93744,59,4,0.6214222859,4.2,1.2,1.01, $ 670.42 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,937.55376,29,12,0.8300750243,2.5,1.05,1.10," $ 2,247.17 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,2069.08416,36,16,0.8300750243,2.5,1.05,1.10," $ 4,959.27 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,468.77688,58,6,0.6214222859,1.8,1.05,1.02, $ 561.58 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,790.2752,55,8,0.6214222859,4.2,1.13,1.02," $ 2,377.35 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,506.04554,46,7,0.8300750243,4.2,1.05,1.02," $ 1,889.49 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,286.02574,26,7,0.8300750243,1.8,1.13,1.00, $ 482.92 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,301.74144,21,8,0.6214222859,2.5,1.13,1.10, $ 582.68 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,133.35894,66,3,0.8300750243,2.5,1.2,1.05, $ 348.70 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,336.765,60,5,0.8300750243,2.5,1.05,1.00, $ 733.79 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,16.16472,18,2,0.6214222859,1.8,1.05,1.01, $ 19.18 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1291.15701,71,9,0.8300750243,1.8,1.05,1.05," $ 2,126.90 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,581.92992,32,9,0.8300750243,4.2,1.2,1.00," $ 2,434.55 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1005.13127,37,11,0.6214222859,2.5,1.13,1.00," $ 1,764.53 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,689.69472,12,16,0.8300750243,2.5,1.05,1.00," $ 1,502.81 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,198.01782,18,7,0.8300750243,1.8,1.2,1.00, $ 355.04 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,201.16096,56,4,0.6214222859,4.2,1.05,1.01, $ 556.79 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,420.28272,52,6,0.6214222859,2.5,1.05,1.05, $ 719.86 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,363.7062,45,6,0.6214222859,4.2,1.2,1.02," $ 1,161.90 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,66.00594,6,7,0.8300750243,4.2,1.13,1.01, $ 262.63 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,2552.22968,58,14,0.6214222859,2.5,1.05,1.10," $ 4,579.61 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1540.1386,35,14,0.6214222859,1.8,1.2,1.05," $ 2,170.65 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1260.84816,39,12,0.6214222859,4.2,1.13,1.02," $ 3,792.95 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,99.00891,9,7,0.6214222859,2.5,1.05,1.02, $ 164.74 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,948.33024,66,8,0.6214222859,4.2,1.13,1.10," $ 3,076.57 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,3218.57536,56,16,0.8300750243,2.5,1.13,1.01," $ 7,622.91 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,94.96773,47,3,0.8300750243,2.5,1.05,1.02, $ 211.07 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,78.5785,14,5,0.8300750243,1.8,1.2,1.00, $ 140.89 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1214.15008,32,13,0.8300750243,2.5,1.2,1.01," $ 3,053.74 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,230.12275,41,5,0.8300750243,1.8,1.05,1.02, $ 368.25 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,977.06752,17,16,0.8300750243,1.8,1.2,1.02," $ 1,786.88 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,890.85568,62,8,0.8300750243,4.2,1.2,1.02," $ 3,801.50 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,2121.6195,42,15,0.8300750243,2.5,1.2,1.00," $ 5,283.31 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,202.059,4,15,0.8300750243,2.5,1.05,1.10, $ 484.30 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,847.74976,59,8,0.6214222859,1.8,1.2,1.05," $ 1,194.81 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,2263.0608,70,12,0.6214222859,4.2,1.13,1.05," $ 7,008.10 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,121.01089,11,7,0.8300750243,2.5,1.05,1.05, $ 276.86 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,70.72065,35,3,0.6214222859,4.2,1.2,1.01, $ 223.71 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,185.89428,23,6,0.8300750243,1.8,1.13,1.01, $ 317.00 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,563.74461,31,9,0.8300750243,1.8,1.2,1.01," $ 1,020.88 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,136.50208,38,4,0.6214222859,1.8,1.13,1.01, $ 174.26 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,204.75312,57,4,0.6214222859,1.8,1.05,1.01, $ 242.88 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,471.471,21,10,0.8300750243,4.2,1.13,1.05," $ 1,950.25 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1321.91488,23,16,0.8300750243,4.2,1.13,1.10," $ 5,728.50 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,32.32944,4,6,0.8300750243,2.5,1.2,1.02, $ 82.12 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1010.295,45,10,0.6214222859,4.2,1.05,1.05," $ 2,907.12 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,563.74461,31,9,0.8300750243,4.2,1.13,1.05," $ 2,331.94 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1928.76541,71,11,0.8300750243,4.2,1.2,1.10," $ 8,876.05 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1018.37736,56,9,0.6214222859,2.5,1.13,1.10," $ 1,966.56 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,135.37953,67,3,0.8300750243,1.8,1.05,1.05, $ 223.01 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,472.81806,26,9,0.6214222859,4.2,1.2,1.05," $ 1,554.89 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,319.92675,57,5,0.6214222859,4.2,1.2,1.05," $ 1,052.10 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,733.47417,27,11,0.6214222859,4.2,1.05,1.01," $ 2,030.17 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,247.85904,69,4,0.8300750243,1.8,1.13,1.02, $ 426.85 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1000.19205,55,9,0.6214222859,4.2,1.13,1.01," $ 2,979.33 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,202.059,36,5,0.8300750243,4.2,1.2,1.02, $ 862.24 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,207.67175,37,5,0.6214222859,4.2,1.05,1.02, $ 580.50 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,920.491,41,10,0.6214222859,4.2,1.2,1.01," $ 2,911.78 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,52.08632,58,2,0.6214222859,4.2,1.13,1.10, $ 168.98 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,176.01584,49,4,0.8300750243,4.2,1.13,1.05, $ 728.09 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,905.22432,28,12,0.8300750243,1.8,1.2,1.02," $ 1,655.49 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,254.59434,14,9,0.8300750243,2.5,1.05,1.01, $ 560.30 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,937.55376,29,12,0.6214222859,4.2,1.05,1.00," $ 2,569.34 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,704.06336,64,7,0.8300750243,4.2,1.13,1.01," $ 2,801.42 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,44.902,8,5,0.6214222859,4.2,1.13,1.01, $ 133.75 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,33.22748,37,2,0.6214222859,2.5,1.05,1.00, $ 54.20 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,75.43536,21,4,0.6214222859,2.5,1.05,1.01, $ 124.28 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,345.52089,19,9,0.8300750243,1.8,1.13,1.01, $ 589.20 
