Part Family,X,Y,Z,Material,4130,F22,Threading Type,JFE Lion,TenarisHydril Blue®,VAM TOP®,Coating Type,Phosphating,Xylan Coating,Ni Plating,Cu Plating,Carbide Coating,Weight (lbs),Length (inches),Diameter (inches),RM Cost/Lb,Alpha,Beta,Gamma,Price
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,381.89151,21,9,0.6214222859,1.6,1.5,1.0, $ 747.55 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1422.49536,44,12,0.8300750243,1.7,1.9,1.5," $ 6,382.58 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2112.19008,48,14,0.6214222859,2.0,1.3,1.5," $ 4,134.57 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,428.36508,53,6,0.8300750243,1.0,1.5,1.4, $ 809.64 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,24.24708,12,3,0.6214222859,1.2,1.4,2.0, $ 34.31 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,100.58048,28,4,0.6214222859,2.0,1.2,1.5, $ 337.85 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,143.46189,71,3,0.6214222859,1.1,1.7,1.1, $ 481.89 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1313.3835,26,15,0.6214222859,1.2,1.7,1.2," $ 2,570.92 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,140.31875,25,5,0.8300750243,1.3,1.5,1.6, $ 629.59 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,1228.51872,38,12,0.6214222859,1.9,2.0,1.6," $ 2,404.80 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,9.87844,11,2,0.6214222859,1.0,1.5,1.6, $ 33.18 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1200.23046,66,9,0.8300750243,1.5,1.0,1.4," $ 2,268.53 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,75.43536,21,4,0.6214222859,1.0,1.8,1.6, $ 106.74 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,13.4706,15,2,0.6214222859,1.9,1.8,1.2, $ 19.06 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,3678.37184,64,16,0.6214222859,1.3,1.6,1.1," $ 5,204.82 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1099.20096,34,12,0.6214222859,1.9,1.3,1.3," $ 1,555.35 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,549.60048,68,6,0.8300750243,1.9,1.8,1.3," $ 1,038.79 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,2643.82976,46,16,0.8300750243,1.3,1.9,1.0," $ 6,912.92 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,968.08712,22,14,0.6214222859,1.6,1.7,2.0," $ 1,369.82 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1002.21264,31,12,0.6214222859,1.9,1.4,1.3," $ 3,366.47 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,2640.2376,60,14,0.6214222859,1.0,1.9,1.7," $ 8,868.65 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,218.22372,12,9,0.8300750243,1.3,1.1,1.0, $ 412.46 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1228.51872,38,12,0.8300750243,1.4,1.8,1.1," $ 5,512.23 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,2020.59,40,15,0.6214222859,1.0,1.5,1.3," $ 3,955.26 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,230.12275,41,5,0.8300750243,1.3,1.1,1.2, $ 601.71 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,220.0198,20,7,0.8300750243,1.7,1.8,1.1, $ 987.20 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,161.6472,20,6,0.6214222859,1.3,1.3,1.4, $ 316.42 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,220.0198,20,7,0.8300750243,1.6,1.5,1.7, $ 575.29 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,747.16928,13,16,0.6214222859,1.6,1.8,1.6," $ 2,509.77 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,16.16472,8,3,0.8300750243,1.5,1.4,1.7, $ 42.27 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1874.43399,69,11,0.8300750243,1.5,1.7,1.7," $ 3,542.83 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,636.48585,35,9,0.8300750243,2.0,2.0,1.8," $ 1,203.01 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,948.55475,25,13,0.8300750243,1.6,1.0,1.4," $ 1,792.85 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,2980.37025,59,15,0.6214222859,1.0,1.4,1.6," $ 4,217.16 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,398.50525,71,5,0.8300750243,1.4,1.9,1.7, $ 753.21 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,2241.50784,39,16,0.8300750243,1.9,1.8,1.9," $ 5,860.95 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,201.16096,14,8,0.6214222859,2.0,1.1,2.0, $ 284.64 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,3637.062,72,15,0.8300750243,1.6,1.3,2.0," $ 6,874.34 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1358.2855,50,11,0.8300750243,1.9,1.2,1.8," $ 2,567.27 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1232.11088,28,14,0.8300750243,1.5,1.9,1.9," $ 3,221.65 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,404.118,18,10,0.8300750243,1.2,1.7,1.4," $ 1,056.66 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,638.05742,58,7,0.6214222859,1.8,1.4,1.6," $ 2,143.26 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,436.44744,24,9,0.8300750243,1.6,1.7,1.6," $ 1,141.19 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,55.67848,62,2,0.8300750243,1.9,1.7,1.8, $ 249.82 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,2356.45696,41,16,0.6214222859,1.2,1.6,1.2," $ 4,612.72 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,472.81806,26,9,0.6214222859,1.5,1.1,1.1," $ 1,588.21 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,418.26213,23,9,0.6214222859,1.3,1.8,1.3, $ 591.83 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,82.84419,41,3,0.8300750243,1.6,1.3,1.8, $ 216.62 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,17.9608,20,2,0.6214222859,1.0,1.9,1.8, $ 60.33 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1549.119,69,10,0.8300750243,1.3,1.6,1.1," $ 4,050.54 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,217.32568,8,11,0.8300750243,1.8,1.5,1.4, $ 568.25 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,517.27104,64,6,0.6214222859,1.7,2.0,1.9, $ 731.93 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,196.44625,35,5,0.6214222859,1.3,1.4,1.8, $ 384.54 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1584.14256,49,12,0.6214222859,1.8,1.9,1.6," $ 3,100.93 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,2816.25344,49,16,0.6214222859,2.0,1.4,1.2," $ 5,512.76 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,1252.09227,33,13,0.6214222859,1.8,1.2,1.9," $ 4,205.82 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,339.45912,42,6,0.6214222859,1.9,1.9,1.3," $ 1,140.26 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,113.15304,56,3,0.6214222859,1.0,1.6,1.4, $ 160.11 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,215.5296,15,8,0.8300750243,1.7,1.1,1.4, $ 563.55 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,57.47456,4,8,0.6214222859,1.0,1.5,1.3, $ 112.51 
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,255.04336,71,4,0.6214222859,1.5,1.2,1.8, $ 360.88 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,3080.2772,70,14,0.6214222859,1.8,1.8,1.4," $ 4,358.53 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1629.9426,60,11,0.6214222859,1.2,1.7,1.9," $ 3,190.58 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1066.87152,33,12,0.8300750243,1.3,2.0,1.7," $ 2,789.59 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,476.85924,59,6,0.6214222859,1.9,2.0,1.9, $ 674.75 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,2068.18612,47,14,0.8300750243,1.9,1.2,1.6," $ 3,909.04 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,959.78025,19,15,0.8300750243,1.6,1.5,1.7," $ 4,306.43 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,61.06672,17,4,0.8300750243,1.6,1.5,1.8, $ 159.67 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,54.55593,27,3,0.6214222859,1.7,1.7,1.8, $ 183.26 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1218.41577,67,9,0.6214222859,1.4,1.2,1.6," $ 4,092.70 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,2988.67712,52,16,0.6214222859,1.9,1.7,2.0," $ 5,850.28 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,344.84736,24,8,0.6214222859,1.0,1.2,1.3, $ 675.03 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,3384.48825,67,15,0.8300750243,2.0,2.0,1.4," $ 6,396.96 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,682.95942,18,13,0.8300750243,2.0,1.4,1.8," $ 3,064.36 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,39.51376,11,4,0.6214222859,1.6,2.0,1.4, $ 55.91 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,303.0885,54,5,0.8300750243,1.6,1.4,1.0, $ 572.86 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,103.05009,51,3,0.8300750243,1.7,1.2,1.5, $ 462.37 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,105.07068,13,6,0.6214222859,1.0,1.6,1.3, $ 205.67 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,61.74025,11,5,0.8300750243,1.6,1.9,1.4, $ 116.69 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,345.52089,19,9,0.8300750243,1.1,1.1,1.9, $ 653.06 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,135.82855,5,11,0.8300750243,1.1,1.0,1.5, $ 355.16 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,624.81133,23,11,0.6214222859,1.1,1.1,1.6," $ 1,223.06 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,2428.30016,64,13,0.8300750243,1.7,1.2,1.8," $ 10,895.51 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,449.02,20,10,0.8300750243,1.3,2.0,1.7," $ 2,014.70 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,876.48704,61,8,0.8300750243,1.8,1.7,1.8," $ 1,656.63 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,165.01485,15,7,0.8300750243,1.1,1.1,1.1, $ 431.47 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,1113.79411,41,11,0.6214222859,1.7,1.5,1.1," $ 1,575.99 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,3036.27324,69,14,0.8300750243,1.3,1.4,1.7," $ 13,623.42 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,253.02277,23,7,0.6214222859,1.4,1.9,2.0, $ 495.29 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,347.54148,43,6,0.6214222859,1.5,1.5,1.7," $ 1,167.40 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,572.05148,52,7,0.6214222859,1.5,1.5,1.9," $ 1,921.54 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,400.07682,22,9,0.8300750243,1.2,1.7,1.7," $ 1,795.10 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,169.72956,21,6,0.6214222859,2.0,2.0,1.9, $ 240.16 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,211.93744,59,4,0.6214222859,1.9,1.8,1.8, $ 711.91 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,937.55376,29,12,0.8300750243,1.8,1.2,1.9," $ 2,451.46 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,2069.08416,36,16,0.8300750243,1.5,1.6,1.9," $ 5,410.11 "
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,468.77688,58,6,0.6214222859,1.3,1.1,1.8, $ 663.31 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,790.2752,55,8,0.6214222859,1.6,1.6,1.7," $ 2,654.56 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,506.04554,46,7,0.8300750243,1.6,1.5,2.0," $ 2,270.57 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,286.02574,26,7,0.8300750243,1.1,1.3,1.7, $ 540.61 
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,301.74144,21,8,0.6214222859,1.5,1.4,1.3, $ 590.65 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,133.35894,66,3,0.8300750243,1.3,1.5,1.4, $ 348.70 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,336.765,60,5,0.8300750243,1.3,1.7,1.3, $ 880.55 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,16.16472,18,2,0.6214222859,2.0,1.6,2.0, $ 22.87 
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1291.15701,71,9,0.8300750243,1.1,1.8,1.3," $ 2,440.39 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,581.92992,32,9,0.8300750243,1.7,2.0,1.9," $ 2,611.05 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1005.13127,37,11,0.6214222859,1.5,1.7,1.2," $ 1,967.52 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,689.69472,12,16,0.8300750243,1.4,1.9,1.2," $ 1,803.37 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,198.01782,18,7,0.8300750243,1.1,1.5,1.3, $ 374.27 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,201.16096,56,4,0.6214222859,1.4,1.2,1.6, $ 675.71 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,420.28272,52,6,0.6214222859,1.5,1.7,1.3, $ 822.70 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,363.7062,45,6,0.6214222859,1.3,1.0,1.6," $ 1,221.70 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,66.00594,6,7,0.8300750243,2.0,1.7,1.1, $ 296.16 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,2552.22968,58,14,0.6214222859,1.8,1.6,1.1," $ 4,995.94 "
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1540.1386,35,14,0.6214222859,1.8,1.6,1.6," $ 2,179.26 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1260.84816,39,12,0.6214222859,1.8,1.9,1.2," $ 4,235.23 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,99.00891,9,7,0.6214222859,1.4,1.2,1.9, $ 193.81 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,948.33024,66,8,0.6214222859,1.9,1.8,1.7," $ 3,185.48 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,3218.57536,56,16,0.8300750243,1.6,1.1,1.4," $ 8,415.73 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,94.96773,47,3,0.8300750243,2.0,1.9,1.1, $ 248.32 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,78.5785,14,5,0.8300750243,1.9,1.8,1.8, $ 148.52 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1214.15008,32,13,0.8300750243,1.4,1.4,1.4," $ 3,174.68 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,230.12275,41,5,0.8300750243,1.5,1.4,1.6, $ 434.95 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,977.06752,17,16,0.8300750243,1.6,1.3,1.3," $ 1,846.74 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,890.85568,62,8,0.8300750243,1.1,1.5,1.8," $ 3,997.17 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,2121.6195,42,15,0.8300750243,1.5,1.1,1.9," $ 5,547.48 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,202.059,4,15,0.8300750243,1.9,1.0,1.4, $ 528.33 
X,1,0,0,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,847.74976,59,8,0.6214222859,1.6,1.9,1.5," $ 1,199.55 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,2263.0608,70,12,0.6214222859,2.0,2.0,1.5," $ 7,601.70 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,121.01089,11,7,0.8300750243,1.1,1.1,1.7, $ 316.41 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,70.72065,35,3,0.6214222859,1.9,1.2,1.6, $ 237.55 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,185.89428,23,6,0.8300750243,1.3,1.0,1.2, $ 351.36 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,563.74461,31,9,0.8300750243,1.4,1.9,1.2," $ 1,065.52 "
X,1,0,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,136.50208,38,4,0.6214222859,1.3,1.4,1.5, $ 193.15 
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,204.75312,57,4,0.6214222859,1.8,1.4,2.0, $ 289.72 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,471.471,21,10,0.8300750243,1.9,1.9,1.4," $ 2,115.44 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1321.91488,23,16,0.8300750243,1.9,1.6,1.5," $ 5,931.28 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,32.32944,4,6,0.8300750243,1.5,1.1,1.1, $ 84.53 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,1010.295,45,10,0.6214222859,1.7,1.6,1.8," $ 3,393.62 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,563.74461,31,9,0.8300750243,1.1,1.9,1.7," $ 2,529.46 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,1928.76541,71,11,0.8300750243,1.0,1.4,1.4," $ 8,654.15 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1018.37736,56,9,0.6214222859,1.9,1.7,1.8," $ 1,993.45 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,135.37953,67,3,0.8300750243,1.9,1.9,1.4, $ 255.88 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,472.81806,26,9,0.6214222859,1.5,1.3,1.3," $ 1,588.21 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,319.92675,57,5,0.6214222859,1.4,1.0,1.1," $ 1,074.65 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,733.47417,27,11,0.6214222859,1.7,1.4,1.5," $ 2,463.77 "
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,247.85904,69,4,0.8300750243,1.5,1.3,1.8, $ 468.47 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1000.19205,55,9,0.6214222859,1.7,1.6,1.7," $ 3,359.68 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,202.059,36,5,0.8300750243,1.1,1.7,1.9, $ 906.62 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,207.67175,37,5,0.6214222859,1.6,1.7,1.2, $ 697.58 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,920.491,41,10,0.6214222859,1.9,1.6,1.2," $ 3,091.96 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,52.08632,58,2,0.6214222859,1.9,1.1,1.4, $ 174.96 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,176.01584,49,4,0.8300750243,1.8,1.9,1.6, $ 789.76 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,905.22432,28,12,0.8300750243,1.9,1.8,1.9," $ 1,710.95 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,254.59434,14,9,0.8300750243,1.1,1.6,1.6, $ 665.70 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,937.55376,29,12,0.6214222859,1.8,1.6,1.6," $ 3,149.28 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,704.06336,64,7,0.8300750243,1.1,1.2,1.9," $ 3,159.05 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,44.902,8,5,0.6214222859,1.2,1.5,1.8, $ 150.83 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,33.22748,37,2,0.6214222859,1.4,1.5,1.9, $ 65.04 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,75.43536,21,4,0.6214222859,1.9,1.2,1.9, $ 147.66 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,345.52089,19,9,0.8300750243,1.3,1.1,1.7, $ 653.06 
